Cell ID,Cell Latitude,Cell Longitude,Cell Altitude,Hex Point 1 Lat,Hex Point 1 Long,Hex Point 2 Lat,Hex Point 2 Long,Hex Point 3 Lat,Hex Point 3 Long,Hex Point 4 Lat,Hex Point 4 Long,Hex Point 5 Lat,Hex Point 5 Long,Hex Point 6 Lat,Hex Point 6 Long,PSS
350,39.4907305,141.1626185,87,39.670724,141.301628,39.663247,141.004776,39.483126,140.866603,39.310902,141.024374,39.318342,141.319628,39.498042,141.458702,0
351,38.95019467,140.7501608,116,39.130724,140.886891,39.122354,140.592537,38.941702,140.456633,38.76983,140.61418,38.778158,140.906961,38.9584,141.043763,0
352,38.408044,140.3444415,81,38.589113,140.478942,38.579864,140.187056,38.398676,140.053372,38.227138,140.210673,38.236343,140.501014,38.41713,140.635592,0
353,37.86426517,139.9453115,707,38.045879,140.077632,38.035762,139.788184,37.854034,139.656669,37.682813,139.813707,37.692883,140.101636,37.87422,140.234041,0
354,37.31884417,139.5526252,784,37.501007,139.682813,37.490035,139.395772,37.307762,139.26638,37.136842,139.423137,37.147764,139.708685,37.329655,139.838964,0
355,36.77176717,139.166241,137,36.954484,139.294344,36.942667,139.00968,36.759845,138.882362,36.58921,139.038823,36.600973,139.322019,36.783424,139.450218,0
356,36.2230185,138.7860212,304,36.406294,138.912085,36.393645,138.629767,36.210267,138.50448,36.039901,138.660627,36.052495,138.941502,36.235509,139.067666,0
357,35.672583,138.4118308,735,35.856423,138.535899,35.842951,138.255899,35.659013,138.132597,35.4889,138.288418,35.502314,138.566999,35.685897,138.691173,0
358,35.12044383,138.0435393,132,35.304854,138.165656,35.29057,137.887944,35.106065,137.766584,34.936189,137.922064,34.950413,138.198381,35.134572,138.320607,0
359,34.5665835,137.6810193,0,34.75157,137.801226,34.736483,137.525774,34.551405,137.406314,34.381752,137.56144,34.396776,137.83552,34.581515,137.955842,0
360,43.93298483,145.201357,0,44.108299,145.362447,44.109512,145.043555,43.934024,144.883386,43.757838,145.041197,43.756632,145.358242,43.931604,145.519315,1
361,43.40652,144.7236385,115,43.58235,144.88196,43.582537,144.56582,43.406539,144.408409,43.230857,144.566226,43.230671,144.88055,43.406166,145.038866,1
362,42.8785025,144.2540988,0,43.054851,144.409715,43.05403,144.096295,42.877519,143.941579,42.702321,144.099371,42.703137,144.411006,42.879157,144.566627,1
363,41.817784,143.3388193,0,41.995176,143.489207,41.992388,143.181134,41.814845,143.031625,41.640558,143.18928,41.643331,143.495629,41.820406,143.646041,1
364,40.2148825,142.0227502,0,40.393861,142.165729,40.388238,141.865441,40.209125,141.72331,40.036069,141.880564,40.041662,142.179215,40.22034,142.322242,1
365,39.67739233,141.5985458,686,39.856906,141.739165,39.850368,141.441409,39.670724,141.301628,39.498042,141.458702,39.504548,141.754848,39.683766,141.895523,1
366,39.1382895,141.1813165,33,39.318342,141.319628,39.310902,141.024374,39.130724,140.886891,38.9584,141.043763,38.965803,141.337434,39.145566,141.475809,1
367,38.59756333,140.7709062,70,38.778158,140.906961,38.76983,140.61418,38.589113,140.478942,38.41713,140.635592,38.425419,140.926818,38.60573,141.062944,1
368,38.055201,140.367165,117,38.236343,140.501014,38.227138,140.210673,38.045879,140.077632,37.87422,140.234041,37.883381,140.522852,38.064245,140.656778,1
369,37.511189,139.9699455,468,37.692883,140.101636,37.682813,139.813707,37.501007,139.682813,37.329655,139.838964,37.339678,140.12539,37.521098,140.257163,1
370,36.9655145,139.5791048,849,37.147764,139.708685,37.136842,139.423137,36.954484,139.294344,36.783424,139.450218,36.794296,139.734288,36.976277,139.863957,1
371,36.41816217,139.1945035,191,36.600973,139.322019,36.58921,139.038823,36.406294,138.912085,36.235509,139.067666,36.24722,139.349409,36.429767,139.477019,1
372,35.86911767,138.8160055,165,36.052495,138.941502,36.039901,138.660627,35.856423,138.535899,35.685897,138.691173,35.698436,138.970618,35.881554,139.096214,1
373,35.31836517,138.4434785,193,35.502314,138.566999,35.4889,138.288418,35.304854,138.165656,35.134572,138.320607,35.147928,138.597783,35.331623,138.721408,1
374,34.765887,138.0767937,41,34.950413,138.198381,34.936189,137.922064,34.75157,137.801226,34.581515,137.955842,34.595679,138.230777,34.779956,138.352472,1
375,43.58131617,145.1980943,1,43.756632,145.358242,43.757838,145.041197,43.58235,144.88196,43.406166,145.038866,43.404966,145.354085,43.579945,145.514216,2
376,43.05483133,144.7231393,67,43.230671,144.88055,43.230857,144.566226,43.054851,144.409715,42.879157,144.566627,42.878972,144.879156,43.05448,145.036562,2
377,39.862633,142.036977,0,40.041662,142.179215,40.036069,141.880564,39.856906,141.739165,39.683766,141.895523,39.689331,142.192554,39.868064,142.334841,2
378,39.324976,141.614945,529,39.504548,141.754848,39.498042,141.458702,39.318342,141.319628,39.145566,141.475809,39.152039,141.770362,39.331319,141.910321,2
379,38.78568617,141.199814,19,38.965803,141.337434,38.9584,141.043763,38.778158,140.906961,38.60573,141.062944,38.613097,141.35505,38.792929,141.492732,2
380,38.24475183,140.7914315,204,38.425419,140.926818,38.41713,140.635592,38.236343,140.501014,38.064245,140.656778,38.072494,140.946465,38.25288,141.081922,2
381,37.70216033,140.3896492,214,37.883381,140.522852,37.87422,140.234041,37.692883,140.101636,37.521098,140.257163,37.530217,140.544462,37.711163,140.677741,2
382,37.1578985,139.9943227,148,37.339678,140.12539,37.329655,139.838964,37.147764,139.708685,36.976277,139.863957,36.986254,140.148896,37.167763,140.280044,2
383,36.61195317,139.6053105,597,36.794296,139.734288,36.783424,139.450218,36.600973,139.322019,36.429767,139.477019,36.440591,139.759627,36.622668,139.888692,2
384,36.06430917,139.2224758,213,36.24722,139.349409,36.235509,139.067666,36.052495,138.941502,35.881554,139.096214,35.893213,139.376519,36.075864,139.503545,2
385,35.514952,138.8456845,654,35.698436,138.970618,35.685897,138.691173,35.502314,138.566999,35.331623,138.721408,35.344107,138.999439,35.527335,139.12447,2
386,34.96386517,138.4748063,26,35.147928,138.597783,35.134572,138.320607,34.950413,138.198381,34.779956,138.352472,34.793255,138.628258,34.977067,138.751337,2
387,43.2296415,145.1948692,14,43.404966,145.354085,43.406166,145.038866,43.230671,144.88055,43.05448,145.036562,43.053287,145.349976,43.228279,145.509176,0
388,39.51024517,142.0510497,0,39.689331,142.192554,39.683766,141.895523,39.504548,141.754848,39.331319,141.910321,39.336857,142.20575,39.51565,142.347302,0
389,38.972404,141.631168,64,39.152039,141.770362,39.145566,141.475809,38.965803,141.337434,38.792929,141.492732,38.79937,141.785711,38.978717,141.92496,0
390,38.43290933,141.2181148,3,38.613097,141.35505,38.60573,141.062944,38.425419,140.926818,38.25288,141.081922,38.260212,141.372479,38.440118,141.509476,0
391,37.89174933,140.81174,33,38.072494,140.946465,38.064245,140.656778,37.883381,140.522852,37.711163,140.677741,37.719373,140.965905,37.89984,141.100699,0
392,37.3489115,140.4118982,250,37.530217,140.544462,37.521098,140.257163,37.339678,140.12539,37.167763,140.280044,37.17684,140.565846,37.357873,140.698484,0
393,36.80438283,140.0184465,208,36.986254,140.148896,36.976277,139.863957,36.794296,139.734288,36.622668,139.888692,36.632599,140.172158,36.814203,140.302688,0
394,36.25814983,139.6312462,16,36.440591,139.759627,36.429767,139.477019,36.24722,139.349409,36.075864,139.503545,36.086639,139.784705,36.268818,139.913172,0
395,35.71019717,139.2501622,264,35.893213,139.376519,35.881554,139.096214,35.698436,138.970618,35.527335,139.12447,35.538943,139.403352,35.721702,139.5298,0
396,35.16051083,138.8750627,174,35.344107,138.999439,35.331623,138.721408,35.147928,138.597783,34.977067,138.751337,34.989498,139.027968,35.172842,139.152441,0
397,43.40292183,145.6692878,0,43.577726,145.830319,43.579945,145.514216,43.404966,145.354085,43.228279,145.509176,43.226073,145.823463,43.400542,145.984468,1
398,42.877947,145.1916807,0,43.053287,145.349976,43.05448,145.036562,42.878972,144.879156,42.702768,145.034284,42.701582,145.345913,42.876593,145.504193,1
399,39.15770767,142.0649712,0,39.336857,142.20575,39.331319,141.910321,39.152039,141.770362,38.978717,141.92496,38.984227,142.218804,39.163087,142.35963,1
400,38.619665,141.647218,0,38.79937,141.785711,38.792929,141.492732,38.613097,141.35505,38.440118,141.509476,38.446528,141.800896,38.625948,141.939443,1
401,37.538545,140.8318355,546,37.719373,140.965905,37.711163,140.677741,37.530217,140.544462,37.357873,140.698484,37.366045,140.985142,37.546599,141.119279,1
402,36.99544383,140.4339153,287,37.17684,140.565846,37.167763,140.280044,36.986254,140.148896,36.814203,140.302688,36.823238,140.587007,37.004365,140.719011,1
403,36.45063167,140.0423212,72,36.632599,140.172158,36.622668,139.888692,36.440591,139.759627,36.268818,139.913172,36.278705,140.195181,36.460409,140.325097,1
404,35.904094,139.6569162,15,36.086639,139.784705,36.075864,139.503545,35.893213,139.376519,35.721702,139.5298,35.73243,139.809527,35.914716,139.937401,1
405,35.3558165,139.2775672,29,35.538943,139.403352,35.527335,139.12447,35.344107,138.999439,35.172842,139.152441,35.1844,139.429913,35.367272,139.555788,1
406,34.805784,138.9041448,478,34.989498,139.027968,34.977067,138.751337,34.793255,138.628258,34.622221,138.780966,34.634599,139.056211,34.818064,139.180129,1
407,43.05125333,145.6633738,0,43.226073,145.823463,43.228279,145.509176,43.053287,145.349976,42.876593,145.504193,42.8744,145.816686,43.048888,145.976749,2
408,38.26674733,141.6630973,0,38.446528,141.800896,38.440118,141.509476,38.260212,141.372479,38.087123,141.526042,38.093502,141.81592,38.273001,141.953771,2
409,37.72679067,141.2541378,0,37.907137,141.389724,37.89984,141.100699,37.719373,140.965905,37.546599,141.119279,37.553862,141.406787,37.733933,141.542433,2
410,37.18512817,140.851721,382,37.366045,140.985142,37.357873,140.698484,37.17684,140.565846,37.004365,140.719011,37.0125,141.004178,37.193146,141.137665,2
411,36.64174683,140.4557042,285,36.823238,140.587007,36.814203,140.302688,36.632599,140.172158,36.460409,140.325097,36.469403,140.60795,36.650629,140.739325,2
412,36.09663433,140.0659503,28,36.278705,140.195181,36.268818,139.913172,36.086639,139.784705,35.914716,139.937401,35.924559,140.217967,36.106369,140.347276,2
413,35.5497755,139.6823242,10,35.73243,139.809527,35.721702,139.5298,35.538943,139.403352,35.367272,139.555788,35.377954,139.834096,35.560352,139.961382,2
414,35.001157,139.304695,0,35.1844,139.429913,35.172842,139.152441,34.989498,139.027968,34.818064,139.180129,34.829573,139.456206,35.012565,139.581513,2
415,34.45076217,138.9329352,0,34.634599,139.056211,34.622221,138.780966,34.438287,138.658426,34.267074,138.810298,34.279401,139.08417,34.462991,139.20754,2
416,37.37342733,141.2718665,0,37.553862,141.406787,37.546599,141.119279,37.366045,140.985142,37.193146,141.137665,37.200375,141.423673,37.380537,141.558653,0
417,36.831488,140.8713995,0,37.0125,141.004178,37.004365,140.719011,36.823238,140.587007,36.650629,140.739325,36.658726,141.023016,36.83947,141.15586,0
418,36.28781033,140.4772687,25,36.469403,140.60795,36.460409,140.325097,36.278705,140.195181,36.106369,140.347276,36.115323,140.628678,36.296653,140.75943,0
419,35.74238033,140.0893378,23,35.924559,140.217967,35.914716,139.937401,35.73243,139.809527,35.560352,139.961382,35.570152,140.240522,35.752073,140.369228,0
420,35.1951845,139.7074747,0,35.377954,139.834096,35.367272,139.555788,35.1844,139.429913,35.012565,139.581513,35.0232,139.858417,35.205716,139.985121,0
421,34.64620783,139.33155,0,34.829573,139.456206,34.818064,139.180129,34.634599,139.056211,34.462991,139.20754,34.474452,139.482235,34.657568,139.606979,0
422,36.47761467,140.8908745,0,36.658726,141.023016,36.650629,140.739325,36.469403,140.60795,36.296653,140.75943,36.304715,141.04166,36.485562,141.173866,1
423,35.93362333,140.4986118,2,36.115323,140.628678,36.106369,140.347276,35.924559,140.217967,35.752073,140.369228,35.760988,140.649193,35.942428,140.779329,1
424,35.38786,140.1124875,103,35.570152,140.240522,35.560352,139.961382,35.377954,139.834096,35.205716,139.985121,35.215474,140.262847,35.397512,140.390957,1
425,34.8403105,139.7323713,0,35.0232,139.858417,35.012565,139.581513,34.829573,139.456206,34.657568,139.606979,34.668159,139.882493,34.850798,140.00862,1
426,34.29095983,139.3581358,0,34.474452,139.482235,34.462991,139.20754,34.279401,139.08417,34.107614,139.234676,34.119027,139.508004,34.302274,139.63219,1
427,35.57917617,140.5197372,0,35.760988,140.649193,35.752073,140.369228,35.570152,140.240522,35.397512,140.390957,35.406388,140.669499,35.587944,140.799024,2
428,35.03306283,140.1354028,0,35.215474,140.262847,35.205716,139.985121,35.0232,139.858417,34.850798,140.00862,34.860515,140.284947,35.042674,140.412465,2
429,33.93540267,139.384457,0,34.119027,139.508004,34.107614,139.234676,33.923892,139.111852,33.751923,139.261543,33.763289,139.533517,33.946671,139.65715,0
430,35.76912533,140.9292272,0,35.950454,141.060113,35.942428,140.779329,35.760988,140.649193,35.587944,140.799024,35.595934,141.078378,35.777004,141.209326,0
431,35.22445833,140.540648,0,35.406388,140.669499,35.397512,140.390957,35.215474,140.262847,35.042674,140.412465,35.051513,140.6896,35.233189,140.81852,0
432,34.12967367,139.7814183,0,34.31282,139.906328,34.302274,139.63219,34.119027,139.508004,33.946671,139.65715,33.957174,139.929925,34.140076,140.054913,2
433,33.77389117,139.805576,0,33.957174,139.929925,33.946671,139.65715,33.763289,139.533517,33.59075,139.681862,33.601211,139.953288,33.784252,140.077714,1
434,33.06134833,139.8531775,0,33.24492,139.97642,33.234502,139.70633,33.050833,139.58379,32.877915,139.730558,32.888292,139.999325,33.071628,140.122642,0
435,31.989941,139.9228485,0,32.173985,140.044467,32.163689,139.778307,31.979551,139.657371,31.80603,139.801836,31.816287,140.06671,32.000104,140.1884,0
436,30.3909955,140.4134945,0,30.575435,140.53373,30.566166,140.273156,30.381635,140.153571,30.206681,140.293843,30.215916,140.553185,30.40014,140.673482,0
437,27.3321315,140.952369,0,27.517973,141.069209,27.509802,140.818669,27.323876,140.702427,27.1464,140.836074,27.154545,141.085473,27.340193,141.202362,0
438,27.907959,142.0600223,0,28.092252,142.180318,28.086549,141.927848,27.902166,141.808152,27.723774,141.940288,27.729459,142.191599,27.913554,142.311929,0
439,27.54493333,142.0718285,0,27.729459,142.191599,27.723774,141.940288,27.53916,141.821111,27.360515,141.952614,27.366181,142.202777,27.550511,142.322582,1
440,27.18141817,142.0835272,0,27.366181,142.202777,27.360515,141.952614,27.175664,141.833952,26.996761,141.964828,27.002409,142.213854,27.186979,142.333138,0
441,26.8174035,142.0951193,0,27.002409,142.213854,26.996761,141.964828,26.811669,141.846676,26.632502,141.976931,26.638133,142.22483,26.822947,142.343597,1
442,26.45287983,142.1066068,0,26.638133,142.22483,26.632502,141.976931,26.447164,141.859285,26.26773,141.988925,26.273343,142.235707,26.458407,142.353963,0
443,25.33699267,141.408518,0,25.523808,141.523543,25.516593,141.27908,25.329698,141.164621,25.150278,141.294014,25.157472,141.537392,25.344107,141.652458,0
444,24.77550983,141.0665583,0,24.963117,141.180029,24.95512,140.937257,24.767436,140.824347,24.588002,140.9536,24.595977,141.195301,24.783407,141.308816,0
445,24.97038967,141.4228457,0,25.157472,141.537392,25.150278,141.294014,24.963117,141.180029,24.783407,141.308816,24.79058,141.551118,24.977484,141.665705,1
446,24.60322717,141.4370467,0,24.79058,141.551118,24.783407,141.308816,24.595977,141.195301,24.415972,141.323488,24.423125,141.564723,24.610302,141.678834,2
447,24.26454567,153.751805,0,24.437611,153.892032,24.458048,153.651699,24.284868,153.511935,24.091537,153.612157,24.071158,153.851449,24.244052,153.991558,0
448,24.41645317,154.1322458,0,24.58891,154.273517,24.610183,154.032841,24.437611,153.892032,24.244052,153.991558,24.222839,154.23119,24.395124,154.372337,1
