Cell ID,Cell Latitude,Cell Longitude,Cell Altitude,Hex Point 1 Lat,Hex Point 1 Long,Hex Point 2 Lat,Hex Point 2 Long,Hex Point 3 Lat,Hex Point 3 Long,Hex Point 4 Lat,Hex Point 4 Long,Hex Point 5 Lat,Hex Point 5 Long,Hex Point 6 Lat,Hex Point 6 Long,PSS,GW Site
2801,48.35280117,-98.98098717,442.0,48.570857,-98.991079,48.455666,-99.264058,48.237868,-99.253065,48.135205,-98.970963,48.249681,-98.698818,48.46753,-98.70794,1,19
2802,47.7001305,-98.95111583,461.0,47.917651,-98.961006,47.802808,-99.231299,47.585538,-99.220526,47.483057,-98.941291,47.597205,-98.671816,47.814524,-98.680757,1,19
2803,47.04897433,-98.92183717,468.0,47.266007,-98.931532,47.151486,-99.199192,46.934696,-99.188631,46.832376,-98.912206,46.946222,-98.645349,47.163059,-98.654113,1,19
2804,46.39919417,-98.89313383,560.0,46.615785,-98.902639,46.50156,-99.167716,46.285204,-99.157361,46.183026,-98.883691,46.296595,-98.619402,46.512995,-98.627994,1,19
2805,45.75065667,-98.8649885,463.0,45.966849,-98.874309,45.852895,-99.136853,45.636931,-99.126699,45.534876,-98.855728,45.648191,-98.593958,45.864198,-98.602384,1,19
2806,45.103235,-98.83738533,419.0,45.319071,-98.846527,45.205364,-99.106586,44.989751,-99.096626,44.8878,-98.828302,45.000885,-98.569003,45.216539,-98.577268,1,19
2807,44.45680833,-98.81030917,499.0,44.672327,-98.819277,44.558845,-99.076897,44.343544,-99.067126,44.241681,-98.801398,44.354556,-98.544525,44.569897,-98.552632,1,19
2808,43.81126167,-98.78374467,508.0,44.026501,-98.792543,43.913223,-99.04777,43.698196,-99.038183,43.596404,-98.775001,43.70909,-98.520508,43.924156,-98.528463,1,19
2809,43.16648383,-98.75767733,487.0,43.38148,-98.766312,43.268386,-99.019189,43.053596,-99.00978,42.95186,-98.749096,43.064377,-98.49694,43.279204,-98.504747,1,19
2810,42.52236917,-98.73209333,618.0,42.737157,-98.740568,42.624227,-98.991138,42.409641,-98.981904,42.307944,-98.723671,42.420312,-98.473808,42.634934,-98.481471,1,19
2811,41.87881517,-98.70698,672.0,42.093428,-98.7153,41.980644,-98.963604,41.766227,-98.954539,41.664556,-98.698711,41.776792,-98.451102,41.991244,-98.458624,1,19
2812,41.235723,-98.68232367,627.0,41.450194,-98.690492,41.337537,-98.936573,41.123257,-98.927671,41.021598,-98.674204,41.133719,-98.428808,41.348033,-98.436194,1,19
2813,40.5929985,-98.6581125,628.0,40.807358,-98.666134,40.694811,-98.910029,40.480638,-98.901288,40.378976,-98.650139,40.491001,-98.406916,40.705207,-98.414169,1,19
2814,39.95054933,-98.6343345,594.0,40.164828,-98.642213,40.052374,-98.883961,39.838277,-98.875376,39.7366,-98.626503,39.848544,-98.385415,40.062673,-98.392539,1,19
2815,39.30828767,-98.61097767,575.0,39.522515,-98.618717,39.410137,-98.858356,39.196088,-98.849922,39.094382,-98.603284,39.206262,-98.364294,39.420342,-98.371293,1,19
2816,38.666127,-98.58803167,576.0,38.88033,-98.595635,38.768014,-98.833202,38.553984,-98.824915,38.452238,-98.580472,38.564068,-98.343545,38.778128,-98.350421,1,19
2817,38.02398333,-98.56548533,558.0,38.238191,-98.572957,38.12592,-98.808486,37.911882,-98.800343,37.810083,-98.558057,37.921878,-98.323156,38.135946,-98.329913,1,19
2818,37.381776,-98.54332783,549.0,37.596015,-98.550671,37.483775,-98.784197,37.269701,-98.776194,37.167837,-98.536027,37.279613,-98.303119,37.493715,-98.309759,1,19
2819,36.739426,-98.52155033,453.0,36.953722,-98.528768,36.841498,-98.760325,36.627363,-98.752459,36.525423,-98.514374,36.637194,-98.283424,36.851356,-98.289952,1,19
2820,36.09685617,-98.50014233,497.0,36.311235,-98.507238,36.199013,-98.736859,35.984792,-98.729125,35.882764,-98.493087,35.994543,-98.264064,36.20879,-98.270481,1,19
2821,35.4539905,-98.4790945,518.0,35.668477,-98.486071,35.556243,-98.713788,35.341911,-98.706184,35.239784,-98.472157,35.351585,-98.245029,35.565943,-98.251338,1,19
2822,34.81075567,-98.458398,488.0,35.025374,-98.465258,34.913115,-98.691103,34.698647,-98.683625,34.596411,-98.451576,34.708247,-98.226311,34.92274,-98.232515,1,19
2823,34.16707883,-98.43804433,312.0,34.381853,-98.444791,34.269556,-98.668794,34.054928,-98.661439,33.952572,-98.431334,34.064456,-98.207903,34.279108,-98.214005,1,19
2824,33.52288967,-98.41802467,333.0,33.737844,-98.424661,33.625495,-98.646851,33.410684,-98.639617,33.308197,-98.411424,33.420142,-98.189796,33.634976,-98.195799,1,19
2825,32.878118,-98.39833133,306.0,33.093275,-98.40486,32.980862,-98.625267,32.765845,-98.61815,32.663217,-98.391838,32.775235,-98.171984,32.990274,-98.177889,1,19
2826,32.23269533,-98.37895617,468.0,32.448077,-98.38538,32.335588,-98.604031,32.120343,-98.597029,32.017563,-98.372567,32.129667,-98.15446,32.344934,-98.16027,1,19
2827,31.58655367,-98.359891,490.0,31.802184,-98.366212,31.689605,-98.583136,31.474109,-98.576245,31.371168,-98.353604,31.483369,-98.137216,31.698887,-98.142933,1,19
2828,30.939626,-98.34112917,460.0,31.155526,-98.34735,31.042847,-98.562574,30.827077,-98.555792,30.723964,-98.334941,30.836276,-98.120246,31.052066,-98.125872,1,19
2829,30.29184633,-98.32266333,311.0,30.508039,-98.328786,30.395246,-98.542336,30.179181,-98.535661,30.075887,-98.316573,30.18832,-98.103543,30.404405,-98.109081,1,19
2830,29.64314933,-98.3044865,286.0,29.859656,-98.310514,29.746738,-98.522416,29.530356,-98.515845,29.426871,-98.29849,29.539437,-98.087101,29.755838,-98.092553,1,19
2831,28.99347017,-98.28659167,119.0,29.210312,-98.292526,29.097258,-98.502805,28.880537,-98.496335,28.776851,-98.280688,28.889562,-98.070914,29.106301,-98.076282,1,19
2832,28.34274417,-98.26897267,99.0,28.559943,-98.274815,28.446741,-98.483497,28.22966,-98.477126,28.125762,-98.26316,28.23863,-98.054976,28.455729,-98.060262,1,19
2833,27.69090733,-98.25162333,98.0,27.908485,-98.257377,27.795122,-98.464484,27.57766,-98.458211,27.473542,-98.245899,27.586578,-98.039282,27.804057,-98.044487,1,19
2834,27.037896,-98.234537,57.0,27.255873,-98.240203,27.142339,-98.44576,26.924475,-98.439582,26.820126,-98.228899,26.933341,-98.023826,27.151222,-98.028952,1,19
2835,26.383646,-98.21770783,41.0,26.602044,-98.223289,26.488327,-98.427318,26.270039,-98.421233,26.16545,-98.212154,26.278856,-98.008602,26.49716,-98.013651,1,19
2836,48.68543033,-98.71712417,479.0,48.903797,-98.726371,48.788965,-99.001239,48.570857,-98.991079,48.46753,-98.70794,48.581639,-98.433923,48.799794,-98.442193,2,19
2837,48.03187567,-98.689757,449.0,48.249681,-98.698818,48.135205,-98.970963,47.917651,-98.961006,47.814524,-98.680757,47.928297,-98.409447,48.145896,-98.417551,2,19
2838,47.37991133,-98.66293517,466.0,47.597205,-98.671816,47.483057,-98.941291,47.266007,-98.931532,47.163059,-98.654113,47.276524,-98.385458,47.493616,-98.393401,2,19
2839,46.729394,-98.63664317,453.0,46.946222,-98.645349,46.832376,-98.912206,46.615785,-98.902639,46.512995,-98.627994,46.626177,-98.361942,46.842809,-98.369729,2,19
2840,46.0801875,-98.61086517,455.0,46.296595,-98.619402,46.183026,-98.883691,45.966849,-98.874309,45.864198,-98.602384,45.97712,-98.338885,46.193337,-98.34652,2,19
2841,45.43216167,-98.585586,406.0,45.648191,-98.593958,45.534876,-98.855728,45.319071,-98.846527,45.216539,-98.577268,45.329225,-98.316273,45.545068,-98.323762,2,19
2842,44.78519267,-98.5607915,406.0,45.000885,-98.569003,44.8878,-98.828302,44.672327,-98.819277,44.569897,-98.552632,44.682368,-98.294095,44.897879,-98.30144,2,19
2843,44.139163,-98.53646817,432.0,44.354556,-98.544525,44.241681,-98.801398,44.026501,-98.792543,43.924156,-98.528463,44.036434,-98.272337,44.25165,-98.279543,2,19
2844,43.49395883,-98.5126025,479.0,43.70909,-98.520508,43.596404,-98.775001,43.38148,-98.766312,43.279204,-98.504747,43.391308,-98.250988,43.606267,-98.258059,2,19
2845,42.849472,-98.48918117,466.0,43.064377,-98.49694,42.95186,-98.749096,42.737157,-98.740568,42.634934,-98.481471,42.746884,-98.230036,42.96162,-98.236976,2,19
2846,42.2055985,-98.466193,603.0,42.420312,-98.473808,42.307944,-98.723671,42.093428,-98.7153,41.991244,-98.458624,42.103057,-98.209471,42.317606,-98.216284,2,19
2847,41.56223733,-98.443625,610.0,41.776792,-98.451102,41.664556,-98.698711,41.450194,-98.690492,41.348033,-98.436194,41.459728,-98.189281,41.674121,-98.19597,2,19
2848,40.91929233,-98.42146617,576.0,41.133719,-98.428808,41.021598,-98.674204,40.807358,-98.666134,40.705207,-98.414169,40.816801,-98.169457,41.031071,-98.176025,2,19
2849,40.27667,-98.39970583,612.0,40.491001,-98.406916,40.378976,-98.650139,40.164828,-98.642213,40.062673,-98.392539,40.174182,-98.149989,40.38836,-98.156439,2,19
2850,39.63428017,-98.378333,470.0,39.848544,-98.385415,39.7366,-98.626503,39.522515,-98.618717,39.420342,-98.371293,39.531783,-98.130867,39.745897,-98.137203,2,19
2851,38.9920355,-98.357337,439.0,39.206262,-98.364294,39.094382,-98.603284,38.88033,-98.595635,38.778128,-98.350421,38.889516,-98.112082,39.103595,-98.118306,2,19
2852,38.34985133,-98.33670883,521.0,38.564068,-98.343545,38.452238,-98.580472,38.238191,-98.572957,38.135946,-98.329913,38.247296,-98.093625,38.461369,-98.099741,2,19
2853,37.70764483,-98.31643833,532.0,37.921878,-98.323156,37.810083,-98.558057,37.596015,-98.550671,37.493715,-98.309759,37.605042,-98.075488,37.819136,-98.081499,2,19
2854,37.065336,-98.2965165,393.0,37.279613,-98.303119,37.167837,-98.536027,36.953722,-98.528768,36.851356,-98.289952,36.962674,-98.057663,37.176814,-98.06357,2,19
2855,36.422847,-98.27693433,415.0,36.637194,-98.283424,36.525423,-98.514374,36.311235,-98.507238,36.20879,-98.270481,36.320114,-98.040141,36.534326,-98.045948,2,19
2856,35.78010117,-98.257683,445.0,35.994543,-98.264064,35.882764,-98.493087,35.668477,-98.486071,35.565943,-98.251338,35.677285,-98.022914,35.891595,-98.028624,2,19
2857,35.13702367,-98.2387545,367.0,35.351585,-98.245029,35.239784,-98.472157,35.025374,-98.465258,34.92274,-98.232515,35.034113,-98.005977,35.248546,-98.011591,2,19
2858,34.49354183,-98.22014083,331.0,34.708247,-98.226311,34.596411,-98.451576,34.381853,-98.444791,34.279108,-98.214005,34.390526,-97.98932,34.605106,-97.994842,2,19
2859,33.84958367,-98.201834,273.0,34.064456,-98.207903,33.952572,-98.431334,33.737844,-98.424661,33.634976,-98.195799,33.746452,-97.972938,33.961202,-97.978369,2,19
2860,33.20507883,-98.1838265,348.0,33.420142,-98.189796,33.308197,-98.411424,33.093275,-98.40486,32.990274,-98.177889,33.101821,-97.956824,33.316764,-97.962166,2,19
2861,32.55995817,-98.16611133,277.0,32.775235,-98.171984,32.663217,-98.391838,32.448077,-98.38538,32.344934,-98.16027,32.456563,-97.94097,32.671723,-97.946226,2,19
2862,31.91415333,-98.148681,396.0,32.129667,-98.15446,32.017563,-98.372567,31.802184,-98.366212,31.698887,-98.142933,31.81061,-97.925371,32.026009,-97.930543,2,19
2863,31.26759683,-98.131529,316.0,31.483369,-98.137216,31.371168,-98.353604,31.155526,-98.34735,31.052066,-98.125872,31.163896,-97.910021,31.379556,-97.915111,2,19
2864,30.6202225,-98.1146485,404.0,30.836276,-98.120246,30.723964,-98.334941,30.508039,-98.328786,30.404405,-98.109081,30.516354,-97.894914,30.732297,-97.899923,2,19
2865,29.971964,-98.09803367,316.0,30.18832,-98.103543,30.075887,-98.316573,29.859656,-98.310514,29.755838,-98.092553,29.867917,-97.880044,30.084166,-97.884975,2,19
2866,29.32275667,-98.08167717,137.0,29.539437,-98.087101,29.426871,-98.29849,29.210312,-98.292526,29.106301,-98.076282,29.218522,-97.865405,29.435097,-97.870259,2,19
2867,28.6725355,-98.065574,113.0,28.889562,-98.070914,28.776851,-98.280688,28.559943,-98.274815,28.455729,-98.060262,28.568102,-97.850993,28.785026,-97.855772,2,19
2868,28.02123633,-98.04971817,93.0,28.23863,-98.054976,28.125762,-98.26316,27.908485,-98.257377,27.804057,-98.044487,27.916595,-97.836801,28.133889,-97.841508,2,19
2869,27.36879533,-98.03410383,38.0,27.586578,-98.039282,27.473542,-98.245899,27.255873,-98.240203,27.151222,-98.028952,27.263936,-97.822826,27.481621,-97.827461,2,19
2870,26.71514833,-98.01872533,16.0,26.933341,-98.023826,26.820126,-98.228899,26.602044,-98.223289,26.49716,-98.013651,26.610061,-97.809061,26.828158,-97.813626,2,19
2871,26.06023233,-98.00357783,29.0,26.278856,-98.008602,26.16545,-98.212154,25.946934,-98.206629,25.841808,-97.998579,25.954908,-97.795503,26.173438,-97.8,2,19
2872,49.0180095,-98.45051883,473.0,49.236699,-98.458902,49.122226,-98.73568,48.903797,-98.726371,48.799794,-98.442193,48.913535,-98.166284,49.132006,-98.173683,0,19
2873,48.36353767,-98.42570933,464.0,48.581639,-98.433923,48.46753,-98.70794,48.249681,-98.698818,48.145896,-98.417551,48.259295,-98.144387,48.477185,-98.151637,0,19
2874,47.71073333,-98.40139733,456.0,47.928297,-98.409447,47.814524,-98.680757,47.597205,-98.671816,47.493616,-98.393401,47.6067,-98.122929,47.824058,-98.130034,0,19
2875,47.05944883,-98.37756733,441.0,47.276524,-98.385458,47.163059,-98.654113,46.946222,-98.645349,46.842809,-98.369729,46.955602,-98.101895,47.172477,-98.10886,0,19
2876,46.409545,-98.35420567,398.0,46.626177,-98.361942,46.512995,-98.627994,46.296595,-98.619402,46.193337,-98.34652,46.305865,-98.081274,46.522301,-98.088102,0,19
2877,45.76088783,-98.33129883,400.0,45.97712,-98.338885,45.864198,-98.602384,45.648191,-98.593958,45.545068,-98.323762,45.657354,-98.061054,45.873396,-98.06775,0,19
2878,45.113351,-98.30883267,392.0,45.329225,-98.316273,45.216539,-98.577268,45.000885,-98.569003,44.897879,-98.30144,45.009945,-98.041222,45.225633,-98.04779,0,19
2879,44.46681317,-98.286796,394.0,44.682368,-98.294095,44.569897,-98.552632,44.354556,-98.544525,44.25165,-98.279543,44.363517,-98.021769,44.578891,-98.028212,0,19
2880,43.82115933,-98.26517583,408.0,44.036434,-98.272337,43.924156,-98.528463,43.70909,-98.520508,43.606267,-98.258059,43.717956,-98.002683,43.933053,-98.009005,0,19
2881,43.17627783,-98.2439605,441.0,43.391308,-98.250988,43.279204,-98.504747,43.064377,-98.49694,42.96162,-98.236976,43.07315,-97.983954,43.288008,-97.990158,0,19
2882,42.53206317,-98.2231385,511.0,42.746884,-98.230036,42.634934,-98.481471,42.420312,-98.473808,42.317606,-98.216284,42.428995,-97.965571,42.643648,-97.971661,0,19
2883,41.888412,-98.20269983,599.0,42.103057,-98.209471,41.991244,-98.458624,41.776792,-98.451102,41.674121,-98.19597,41.785389,-97.947527,41.999869,-97.953505,0,19
2884,41.24522633,-98.182633,525.0,41.459728,-98.189281,41.348033,-98.436194,41.133719,-98.428808,41.031071,-98.176025,41.142233,-97.92981,41.356574,-97.93568,0,19
2885,40.6024115,-98.1629285,559.0,40.816801,-98.169457,40.705207,-98.414169,40.491001,-98.406916,40.38836,-98.156439,40.499434,-97.912413,40.713666,-97.918177,0,19
2886,39.95987467,-98.14357683,539.0,40.174182,-98.149989,40.062673,-98.392539,39.848544,-98.385415,39.745897,-98.137203,39.856899,-97.895327,40.071053,-97.900988,0,19
2887,39.31752817,-98.124568,446.0,39.531783,-98.130867,39.420342,-98.371293,39.206262,-98.364294,39.103595,-98.118306,39.214541,-97.878543,39.428646,-97.884105,0,19
2888,38.67528517,-98.1058935,464.0,38.889516,-98.112082,38.778128,-98.350421,38.564068,-98.343545,38.461369,-98.099741,38.572273,-97.862054,38.786357,-97.867518,0,19
2889,38.03306217,-98.08754433,494.0,38.247296,-98.093625,38.135946,-98.329913,37.921878,-98.323156,37.819136,-98.081499,37.930013,-97.845852,38.144104,-97.851221,0,19
2890,37.39077783,-98.06951183,491.0,37.605042,-98.075488,37.493715,-98.309759,37.279613,-98.303119,37.176814,-98.06357,37.287679,-97.829929,37.501804,-97.835206,0,19
2891,36.74835333,-98.05178867,355.0,36.962674,-98.057663,36.851356,-98.289952,36.637194,-98.283424,36.534326,-98.045948,36.645193,-97.814279,36.859377,-97.819466,0,19
2892,36.105711,-98.03436617,365.0,36.320114,-98.040141,36.20879,-98.270481,35.994543,-98.264064,35.891595,-98.028624,36.002478,-97.798894,36.216746,-97.803993,0,19
2893,35.46277533,-98.01723683,432.0,35.677285,-98.022914,35.565943,-98.251338,35.351585,-98.245029,35.248546,-98.011591,35.359457,-97.783768,35.573836,-97.788781,0,19
2894,34.81947267,-98.00039383,384.0,35.034113,-98.005977,34.92274,-98.232515,34.708247,-98.226311,34.605106,-97.994842,34.716059,-97.768894,34.930571,-97.773824,0,19
2895,34.17573017,-97.98382967,278.0,34.390526,-97.98932,34.279108,-98.214005,34.064456,-98.207903,33.961202,-97.978369,34.072209,-97.754266,34.28688,-97.759115,0,19
2896,33.53147717,-97.96753717,295.0,33.746452,-97.972938,33.634976,-98.195799,33.420142,-98.189796,33.316764,-97.962166,33.427838,-97.739877,33.642691,-97.744647,0,19
2897,32.88664367,-97.95151033,326.0,33.101821,-97.956824,32.990274,-98.177889,32.775235,-98.171984,32.671723,-97.946226,32.782876,-97.725723,32.997933,-97.730416,0,19
2898,32.241161,-97.93574267,293.0,32.456563,-97.94097,32.344934,-98.16027,32.129667,-98.15446,32.026009,-97.930543,32.137254,-97.711798,32.352539,-97.716415,0,19
2899,31.594961,-97.92022733,317.0,31.81061,-97.925371,31.698887,-98.142933,31.483369,-98.137216,31.379556,-97.915111,31.490905,-97.698095,31.706439,-97.702638,0,19
2900,30.94797733,-97.90495883,306.0,31.163896,-97.910021,31.052066,-98.125872,30.836276,-98.120246,30.732297,-97.899923,30.843761,-97.68461,31.059568,-97.689081,0,19
2901,30.30014333,-97.88993133,272.0,30.516354,-97.894914,30.404405,-98.109081,30.18832,-98.103543,30.084166,-97.884975,30.195757,-97.671337,30.411858,-97.675738,0,19
2902,29.651393,-97.87513883,175.0,29.867917,-97.880044,29.755838,-98.092553,29.539437,-98.087101,29.435097,-97.870259,29.546826,-97.658272,29.763243,-97.662604,0,19
2903,29.00166267,-97.86057633,104.0,29.218522,-97.865405,29.106301,-98.076282,28.889562,-98.070914,28.785026,-97.855772,28.896905,-97.64541,29.11366,-97.649675,0,19
2904,28.35088683,-97.84623817,84.0,28.568102,-97.850993,28.455729,-98.060262,28.23863,-98.054976,28.133889,-97.841508,28.245929,-97.632745,28.463042,-97.636945,0,19
2905,27.699002,-97.83211917,28.0,27.916595,-97.836801,27.804057,-98.044487,27.586578,-98.039282,27.481621,-97.827461,27.593834,-97.620274,27.811327,-97.62441,0,19
2906,27.04594367,-97.8182145,15.0,27.263936,-97.822826,27.151222,-98.028952,26.933341,-98.023826,26.828158,-97.813626,26.940555,-97.607992,27.15845,-97.612065,0,19
2907,26.39164883,-97.80451933,15.0,26.610061,-97.809061,26.49716,-98.013651,26.278856,-98.008602,26.173438,-97.8,26.28603,-97.595895,26.504348,-97.599907,0,19
2908,48.69512633,-98.15893567,492.0,48.913535,-98.166284,48.799794,-98.442193,48.581639,-98.433923,48.477185,-98.151637,48.590207,-97.8766,48.808398,-97.882977,1,19
2909,48.04144933,-98.13718633,461.0,48.259295,-98.144387,48.145896,-98.417551,47.928297,-98.409447,47.824058,-98.130034,47.936758,-97.857725,48.154392,-97.863974,1,19
2910,47.3893675,-98.11587083,430.0,47.6067,-98.122929,47.493616,-98.393401,47.276524,-98.385458,47.172477,-98.10886,47.284881,-97.839226,47.502007,-97.845351,1,19
2911,46.738737,-98.09497617,445.0,46.955602,-98.101895,46.842809,-98.369729,46.626177,-98.361942,46.522301,-98.088102,46.634434,-97.821092,46.851099,-97.827097,1,19
2912,46.08942133,-98.07448983,394.0,46.305865,-98.081274,46.193337,-98.34652,45.97712,-98.338885,45.873396,-98.06775,45.985281,-97.803311,46.201529,-97.809199,1,19
2913,45.44129,-98.0544005,396.0,45.657354,-98.061054,45.545068,-98.323762,45.329225,-98.316273,45.225633,-98.04779,45.337293,-97.785875,45.553167,-97.791649,1,19
2914,44.79421967,-98.03469633,417.0,45.009945,-98.041222,44.897879,-98.30144,44.682368,-98.294095,44.578891,-98.028212,44.690348,-97.768772,44.905887,-97.774437,1,19
2915,44.148092,-98.0153665,395.0,44.363517,-98.021769,44.25165,-98.279543,44.036434,-98.272337,43.933053,-98.009005,44.044327,-97.751994,44.259571,-97.757551,1,19
2916,43.5027935,-97.9964005,417.0,43.717956,-98.002683,43.606267,-98.258059,43.391308,-98.250988,43.288008,-97.990158,43.399118,-97.735531,43.614104,-97.740984,1,19
2917,42.85821517,-97.97778817,428.0,43.07315,-97.983954,42.96162,-98.236976,42.746884,-98.230036,42.643648,-97.971661,42.754613,-97.719375,42.969376,-97.724727,1,19
2918,42.21425283,-97.9595195,563.0,42.428995,-97.965571,42.317606,-98.216284,42.103057,-98.209471,41.999869,-97.953505,42.110708,-97.703516,42.325282,-97.70877,1,19
2919,41.57080633,-97.94158533,547.0,41.785389,-97.947527,41.674121,-98.19597,41.459728,-98.189281,41.356574,-97.93568,41.467304,-97.687948,41.681722,-97.693106,1,19
2920,40.92777883,-97.923976,544.0,41.142233,-97.92981,41.031071,-98.176025,40.816801,-98.169457,40.713666,-97.918177,40.824304,-97.672661,41.038598,-97.677726,1,19
2921,40.2850765,-97.9066835,512.0,40.499434,-97.912413,40.38836,-98.156439,40.174182,-98.149989,40.071053,-97.900988,40.181615,-97.657649,40.395815,-97.662623,1,19
2922,39.64260933,-97.88969933,424.0,39.856899,-97.895327,39.745897,-98.137203,39.531783,-98.130867,39.428646,-97.884105,39.539147,-97.642904,39.753284,-97.64779,1,19
2923,39.00028983,-97.8730145,396.0,39.214541,-97.878543,39.103595,-98.118306,38.889516,-98.112082,38.786357,-97.867518,38.896814,-97.628419,39.110916,-97.633219,1,19
2924,38.358033,-97.85662183,490.0,38.572273,-97.862054,38.461369,-98.099741,38.247296,-98.093625,38.144104,-97.851221,38.254531,-97.614187,38.468625,-97.618903,1,19
2925,37.7157565,-97.84051367,454.0,37.930013,-97.845852,37.819136,-98.081499,37.605042,-98.075488,37.501804,-97.835206,37.612215,-97.600201,37.826329,-97.604836,1,19
2926,37.07337967,-97.8246825,366.0,37.287679,-97.829929,37.176814,-98.06357,36.962674,-98.057663,36.859377,-97.819466,36.969787,-97.586456,37.183947,-97.591011,1,19
2927,36.4308245,-97.8091215,381.0,36.645193,-97.814279,36.534326,-98.045948,36.320114,-98.040141,36.216746,-97.803993,36.327168,-97.572945,36.5414,-97.577423,1,19
2928,35.78801483,-97.79382333,363.0,36.002478,-97.798894,35.891595,-98.028624,35.677285,-98.022914,35.573836,-97.788781,35.684283,-97.559662,35.898612,-97.564065,1,19
2929,35.14487533,-97.778782,396.0,35.359457,-97.783768,35.248546,-98.011591,35.034113,-98.005977,34.930571,-97.773824,35.041057,-97.546601,35.255508,-97.550931,1,19
2930,34.50133367,-97.76399067,328.0,34.716059,-97.768894,34.605106,-97.994842,34.390526,-97.98932,34.28688,-97.759115,34.397417,-97.533758,34.612014,-97.538015,1,19
2931,33.8573175,-97.74944317,264.0,34.072209,-97.754266,33.961202,-97.978369,33.746452,-97.972938,33.642691,-97.744647,33.753292,-97.521126,33.968059,-97.525313,1,19
2932,33.21275633,-97.73513367,235.0,33.427838,-97.739877,33.316764,-97.962166,33.101821,-97.956824,32.997933,-97.730416,33.108611,-97.5087,33.323571,-97.512819,1,19
2933,32.56758117,-97.72105633,301.0,32.782876,-97.725723,32.671723,-97.946226,32.456563,-97.94097,32.352539,-97.716415,32.463305,-97.496476,32.678481,-97.500528,1,19
2934,31.921723,-97.70720567,307.0,32.137254,-97.711798,32.026009,-97.930543,31.81061,-97.925371,31.706439,-97.702638,31.817306,-97.484448,32.03272,-97.488436,1,19
2935,31.27511533,-97.693576,279.0,31.490905,-97.698095,31.379556,-97.915111,31.163896,-97.910021,31.059568,-97.689081,31.170546,-97.472612,31.386221,-97.476536,1,19
2936,30.62769133,-97.68016217,232.0,30.843761,-97.68461,30.732297,-97.899923,30.516354,-97.894914,30.411858,-97.675738,30.52296,-97.460963,30.738918,-97.464825,1,19
2937,29.97938467,-97.66695933,171.0,30.195757,-97.671337,30.084166,-97.884975,29.867917,-97.880044,29.763243,-97.662604,29.874481,-97.449497,30.090744,-97.453299,1,19
2938,29.3301305,-97.65396217,100.0,29.546826,-97.658272,29.435097,-97.870259,29.218522,-97.865405,29.11366,-97.649675,29.225044,-97.43821,29.441634,-97.441952,1,19
2939,28.67986367,-97.6411665,80.0,28.896905,-97.64541,28.785026,-97.855772,28.568102,-97.850993,28.463042,-97.636945,28.574585,-97.427097,28.791522,-97.430782,1,19
2940,28.02852083,-97.62856683,29.0,28.245929,-97.632745,28.133889,-97.841508,27.916595,-97.836801,27.811327,-97.62441,27.923039,-97.416154,28.140346,-97.419783,1,19
2941,27.37603733,-97.61615933,7.0,27.593834,-97.620274,27.481621,-97.827461,27.263936,-97.822826,27.15845,-97.612065,27.270343,-97.405378,27.48804,-97.408952,1,19
2942,26.72234917,-97.60393917,17.0,26.940555,-97.607992,26.828158,-97.813626,26.610061,-97.809061,26.504348,-97.599907,26.616432,-97.394765,26.834541,-97.398284,1,19
2943,26.06739333,-97.59190283,13.0,26.28603,-97.595895,26.173438,-97.8,25.954908,-97.795503,25.848956,-97.587931,25.961243,-97.38431,26.179785,-97.387778,1,19
2944,49.02665117,-97.88939767,280.0,49.245378,-97.895862,49.132006,-98.173683,48.913535,-98.166284,48.808398,-97.882977,48.921043,-97.606047,49.139547,-97.611533,2,19
2945,48.37206933,-97.87026583,362.0,48.590207,-97.8766,48.477185,-98.151637,48.259295,-98.144387,48.154392,-97.863974,48.266708,-97.589811,48.484629,-97.595186,2,19
2946,47.71915883,-97.8515175,440.0,47.936758,-97.857725,47.824058,-98.130034,47.6067,-98.122929,47.502007,-97.845351,47.614021,-97.573899,47.831409,-97.579167,2,19
2947,47.06777217,-97.83314133,399.0,47.284881,-97.839226,47.172477,-98.10886,46.955602,-98.101895,46.851099,-97.827097,46.962835,-97.558303,47.179739,-97.563467,2,19
2948,46.41776967,-97.815126,407.0,46.634434,-97.821092,46.522301,-98.088102,46.305865,-98.081274,46.201529,-97.809199,46.313012,-97.543013,46.529477,-97.548076,2,19
2949,45.76901767,-97.7974615,401.0,45.985281,-97.803311,45.873396,-98.06775,45.657354,-98.061054,45.553167,-97.791649,45.66442,-97.52802,45.880488,-97.532985,2,19
2950,45.121389,-97.78013733,537.0,45.337293,-97.785875,45.225633,-98.04779,45.009945,-98.041222,44.905887,-97.774437,45.016931,-97.513315,45.232645,-97.518185,2,19
2951,44.47476333,-97.76314383,466.0,44.690348,-97.768772,44.578891,-98.028212,44.363517,-98.021769,44.259571,-97.757551,44.370427,-97.498891,44.585826,-97.503668,2,19
2952,43.82902417,-97.74647183,409.0,44.044327,-97.751994,43.933053,-98.009005,43.717956,-98.002683,43.614104,-97.740984,43.724791,-97.484739,43.939914,-97.489426,2,19
2953,43.1840605,-97.73011233,407.0,43.399118,-97.735531,43.288008,-97.990158,43.07315,-97.983954,42.969376,-97.724727,43.079915,-97.470852,43.294796,-97.475452,2,19
2954,42.53976583,-97.714056,495.0,42.754613,-97.719375,42.643648,-97.971661,42.428995,-97.965571,42.325282,-97.70877,42.435691,-97.457222,42.650366,-97.461737,2,19
